COUNTRY,REGION,ADMIN_LEVEL_NAME,LOG_TYPE,CATEGORY,MEASURE,TARGETED_POP_GROUP,COMMENTS,NON_COMPLIANCE,DATE_IMPLEMENTED,SOURCE,SOURCE_TYPE,LINK,ENTRY_DATE,Alternative source
Spain,Europe,,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,checked,"Additional economic benefits for wokers: The coverage of unemployment benefit is extended to workers made redundant during the trial period of a new job.; The scope of application of the ERTEs is increased;The preferential nature of remote work is extended for two months, as well as the right to adjust the schedule and reduce the working day",Not applicable,21/4/20,Ministry of Economy and Business,Government,https://www.mineco.gob.es/portal/site/mineco/menuitem.ac30f9268750bd56a0b0240e026041a0/?vgnextoid=cb1db342f6d91710VgnVCM1000001d04140aRCRD&vgnextchannel=864e154527515310VgnVCM1000001d04140aRCRD,25/4/20,
Spain,Europe,,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,checked,"Additional economic benefits for companies: The tax bases are adjusted to the economic situation; The VAT applicable to the supply of medical equipment from national producers to non-profit public entities and hospital centers is reduced to 0%; The VAT on electronic books, magazines and newspapers is also reduced to align it with that applicable to paper ones.; The ICO Guarantee Line of 100,000 million euros will cover company notes and reinforce the mutual guarantee societies of the Autonomous Communities.; The Insurance Compensation Consortium is empowered to act as a reinsurer of credit insurance risks, which will strengthen the channeling of resources for commercial credit.; A mechanism is established for the renegotiation and postponement of the payment of business premises rent.; Notary fees for novation of non-mortgage loans are reduced.",Not applicable,21/4/20,Ministry of Economy and Business,Government,https://www.mineco.gob.es/portal/site/mineco/menuitem.ac30f9268750bd56a0b0240e026041a0/?vgnextoid=cb1db342f6d91710VgnVCM1000001d04140aRCRD&vgnextchannel=864e154527515310VgnVCM1000001d04140aRCRD,25/4/20,
Spain,Europe,,Introduction / extension of measures,Public health measures,Strengthening the public health system,,"COVID-19 Fund established to finance new projects on the epidemiological detection, diagnosis and tracking of virus",Not applicable,21/4/20,Government,Government,https://www.lamoncloa.gob.es/lang/en/gobierno/news/Paginas/2020/20200421covid19-fund.aspx,25/4/20,
Spain,Europe,,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,checked,"A sports Foundation is created, endowed with funds from the sale of audiovisual rights to football to help finance and provide stability to the federal sport, the Olympic and Paralympic sports.",Not applicable,21/4/20,Ministry of Economy and Business,Government,https://www.mineco.gob.es/portal/site/mineco/menuitem.ac30f9268750bd56a0b0240e026041a0/?vgnextoid=cb1db342f6d91710VgnVCM1000001d04140aRCRD&vgnextchannel=864e154527515310VgnVCM1000001d04140aRCRD,25/4/20,
Spain,Europe,,Introduction / extension of measures,Public health measures,Strengthening the public health system,,Additional contracts established to secure medical supply line,Not applicable,21/4/20,Ministry of Health,Government,https://www.mscbs.gob.es/en/gabinete/notasPrensa.do?id=4871,25/4/20,
Spain,Europe,,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,,"The Public Treasury has made a syndicated issue of a new 10-year bond for the amount of 15,000 million euros",Not applicable,22/4/20,Ministry of Economy and Business,Government,https://www.mineco.gob.es/portal/site/mineco/menuitem.ac30f9268750bd56a0b0240e026041a0/?vgnextoid=02b682acdb2a1710VgnVCM1000001d04140aRCRD&vgnextchannel=864e154527515310VgnVCM1000001d04140aRCRD,25/4/20,
Spain,Europe,,Introduction / extension of measures,Public health measures,Strengthening the public health system,,CSIC launches genetics study to identify individual risk of developing serious forms of COVID-19,Not applicable,22/4/20,Government,Government,https://www.lamoncloa.gob.es/lang/en/gobierno/news/Paginas/2020/20200422genetics-study.aspx,25/4/20,
Spain,Europe,,Introduction / extension of measures,Public health measures,Strengthening the public health system,,"Seroprevalence study initiated, testing 60 000 persons ",Not applicable,23/4/20,Ministry of Health,Government,https://www.mscbs.gob.es/en/gabinete/notasPrensa.do?id=4877,25/4/20,
Spain,Europe,,Introduction / extension of measures,Public health measures,Other public health measures enforced,,Maximum price for face masks and hydroalcoholic gels set ,Not available ,24/4/20,Ministry of Health,Government,https://www.mscbs.gob.es/en/gabinete/notasPrensa.do?id=4877,25/4/20,
Spain,Europe,,Phase-out measure,Public health measures,Isolation and quarantine policies,checked,"Childrens are allowed to leave their homes again under certain restrictions: children under 14 years old can take controlled walks, accompanied by an adult for one hour a day, during a wide schedule to avoid crowds (between 09:00 a.m. and 09:00 p.m.), to a distance of one kilometer around your home and without access to outdoor recreation areas for children or sports facilities. [https://www.mscbs.gob.es/en/gabinete/notasPrensa.do?id=4879]",Not applicable,27/4/20,Financial Times,Media,https://www.ft.com/content/42cf8931-6101-4393-9b57-28af61cbeb47,19/4/20,https://www.theolivepress.es/spain-news/2020/04/18/breaking-spains-coronavirus-lockdown-set-to-be-extended-to-may-9-but-children-to-be-allowed-out-from-april-27/
Spain,Europe,,Introduction / extension of measures,Social distancing,Closure of businesses and public services,,"Extended until further notice: shopping malls, as they involve larger crowds [note: all opening measures in Spain are tied to epidemiological trends in each region, thus these are just general national guidelines]",Not applicable,28/4/20,"Ministry of Health, Consumption and Social Welfare",Government,https://www.mscbs.gob.es/en/gabinete/notasPrensa.do?id=4884,2/5/20,
Spain,Europe,,Introduction / extension of measures,Public health measures,Other public health measures enforced,,Gradual easing/opening criteria established to ensure that regions can act independently depending on epidemiological evidence and trends,Not applicable,28/4/20,"Ministry of Health, Consumption and Social Welfare",Government,https://www.mscbs.gob.es/en/gabinete/notasPrensa.do?id=4884,2/5/20,
Spain,Europe,,Phase-out measure,Lockdown,Full lockdown,checked,People may be allowed to leave home and travel to collect agricultural produces meant for self-consumption,Not applicable,1/5/20,"Ministry of Health, Consumption and Social Welfare",Government,https://www.mscbs.gob.es/en/gabinete/notasPrensa.do?id=4890,2/5/20,
Spain,Europe,,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,,Spain sends the Stability Program and the National Reform Plan to the European Commission,Not applicable,1/5/20,Ministry of Economics,Government,https://www.mineco.gob.es/portal/site/mineco/menuitem.ac30f9268750bd56a0b0240e026041a0/?vgnextoid=7494cc3812bc1710VgnVCM1000001d04140aRCRD&vgnextchannel=864e154527515310VgnVCM1000001d04140aRCRD,2/5/20,
Spain,Europe,,Phase-out measure,Lockdown,Full lockdown,checked,"Walks and physical activity allowed again according to schedules and ages (in municipalities with more than 5000 persons): Individual physical activity will be allowed once a day from 6:00 a.m. to 10:00 a.m. and from 8:00 p.m. to 11:00 p.m.; Adults with children under 14 years old may be allowed outside from 12:00 to 19:00.; People with special needs and over 70 years have 2 exclusive daily periods, in attention to their vulnerability.",Not applicable,2/5/20,"Ministry of Health, Consumption and Social Welfare",Government,https://www.mscbs.gob.es/en/gabinete/notasPrensa.do?id=4889,2/5/20,
Spain,Europe,,Introduction / extension of measures,Public health measures,Requirement to wear protective gear in public,checked,The use of face masks obligatory for all transport users,Not applicable,3/5/20,Government,Government,https://www.lamoncloa.gob.es/lang/en/gobierno/news/Paginas/2020/20200503facemasks-use.aspx,11/5/20,
Spain,Europe,,Introduction / extension of measures,Public health measures,Strengthening the public health system,,The national government issued a guidance document to the autonomous communities on the number of ICUs and general hospital beds for the gradual reopening that need to be available,Not applicable,3/5/20,"Ministry of Health, Consumption and Social Welfare",Government,https://www.mscbs.gob.es/en/gabinete/notasPrensa.do?id=4892,11/5/20,
Spain,Europe,,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,,Launch of aid and training package for the digitization of companies and young people endowed with 70 million euros,Not applicable,5/5/20,The Ministry of Economic Affairs and Digital Transformation,Government,https://www.mineco.gob.es/portal/site/mineco/menuitem.ac30f9268750bd56a0b0240e026041a0/?vgnextoid=31272cd1a85e1710VgnVCM1000001d04140aRCRD&vgnextchannel=864e154527515310VgnVCM1000001d04140aRCRD,11/5/20,
Spain,Europe,,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,,"The Government activates the third section of the Line of Guarantees to guarantee liquidity and reinforce business financing; with an additional 20,000 million EUR",Not applicable,5/5/20,The Ministry of Economic Affairs and Digital Transformation,Government,https://www.mineco.gob.es/portal/site/mineco/menuitem.ac30f9268750bd56a0b0240e026041a0/?vgnextoid=c45a356c606e1710VgnVCM1000001d04140aRCRD&vgnextchannel=864e154527515310VgnVCM1000001d04140aRCRD,11/5/20,
Spain,Europe,,Introduction / extension of measures,Public health measures,Awareness campaigns,,Government warns that supposedly beneficial effect of nicotine against COVID-19 is not based on evidence,Not applicable,5/5/20,"Ministry of Health, Consumption and Social Welfare",Government,https://www.mscbs.gob.es/en/gabinete/notasPrensa.do?id=4897,11/5/20,
Spain,Europe,,Introduction / extension of measures,Public health measures,Awareness campaigns,checked,"Ministry of Transport, Mobility and Urban Agenda begins campaign to raise awareness among users of public transport to recover new normality in safe fashion",Not applicable,5/5/20,Government,Government,https://www.lamoncloa.gob.es/lang/en/gobierno/news/Paginas/2020/20200505covid19-transport.aspx,11/5/20,
Spain,Europe,,Introduction / extension of measures,Public health measures,Other public health measures enforced,,The Government sets the maximum retail price for healthy skin antiseptics authorized by the AEMPS; set between 0.015 and 0.032 euros per milliliter,Not available ,5/5/20,"Ministry of Health, Consumption and Social Welfare",Government,https://www.mscbs.gob.es/en/gabinete/notasPrensa.do?id=4895,11/5/20,
Spain,Europe,,Introduction / extension of measures,Public health measures,Awareness campaigns,,"On International Day of Hand Hygiene, the government reminds of the importance of hand washing as essential disease prevention measure",Not applicable,5/5/20,"Ministry of Health, Consumption and Social Welfare",Government,https://www.mscbs.gob.es/en/gabinete/notasPrensa.do?id=4894,11/5/20,
